"Ssciname","scommname","qseqid","sseqid","pident","length","mismatch","gapopen","qcovus","qstart","qend","sstart","send","evalue","bitscore","staxids","qlen","qcovs","annotated_tax","pmatchsel","sum_Reads"
"Peponocephala electra","melon-headed whale","c50e6963e5241fb172b1dd5b7780ab38d2d9c41a","gi|325511696|gb|JF289176.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"103596",171,100,"Peponocephala electra","1",288
"Peponocephala electra","melon-headed whale","c50e6963e5241fb172b1dd5b7780ab38d2d9c41a","gi|426405931|ref|NC_019589.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"103596",171,100,"Peponocephala electra","1",288
"Lagenorhynchus obliquidens","Pacific white-sided dolphin","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|1516075550|ref|XR_003433956.1|",94.706,170,9,0,100,1,170,976,807,2.03e-66,265,"90247",170,100,"Undefined","",117
"Orcinus orca","killer whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2280707910|ref|XR_007477650.1|",93.529,170,11,0,100,1,170,2267,2436,4.4e-63,254,"9733",170,100,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249201|gb|MW645448.1|",92.262,168,13,0,99,1,168,320,487,1.23e-58,239,"74394",170,99,"Undefined","",117
"Mesoplodon densirostris","Blainville's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|1229646286|gb|KF032864.2|",91.667,168,14,0,99,1,168,321,488,5.74e-57,233,"48708",170,99,"Undefined","",117
"Mesoplodon densirostris","Blainville's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|1229646285|gb|KF032863.2|",91.667,168,14,0,99,1,168,321,488,5.74e-57,233,"48708",170,99,"Undefined","",117
"Mesoplodon densirostris","Blainville's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|1229646283|gb|KF032861.2|",91.667,168,14,0,99,1,168,321,488,5.74e-57,233,"48708",170,99,"Undefined","",117
"Mesoplodon densirostris","Blainville's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|1559969299|ref|NC_021974.2|",91.667,168,14,0,99,1,168,321,488,5.74e-57,233,"48708",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249355|gb|MW645459.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249327|gb|MW645457.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249299|gb|MW645455.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249285|gb|MW645454.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249257|gb|MW645452.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249243|gb|MW645451.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249215|gb|MW645449.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249173|gb|MW645446.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249145|gb|MW645444.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|598324043|ref|NC_023830.1|",91.667,168,14,0,99,1,168,320,487,5.74e-57,233,"74394",170,99,"Undefined","",117
"Mesoplodon densirostris","Blainville's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|528079796|gb|KF032865.1|",91.667,168,14,0,99,1,168,312,479,5.74e-57,233,"48708",170,99,"Undefined","",117
"Mesoplodon densirostris","Blainville's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|1229646295|gb|KF032869.2|",91.071,168,15,0,99,1,168,321,488,7.42e-56,230,"48708",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249411|gb|MW645463.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249397|gb|MW645462.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249383|gb|MW645461.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249369|gb|MW645460.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249341|gb|MW645458.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249313|gb|MW645456.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249271|gb|MW645453.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249229|gb|MW645450.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249187|gb|MW645447.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249159|gb|MW645445.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Mesoplodon grayi","Gray's beaked whale","94222f0f86617ebb77eb9740b9ec925e6e2bfddb","gi|2240249131|gb|MW645443.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",117
"Delphinus delphis","saddleback dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|1278212983|gb|MF669498.1|",100,171,0,0,100,1,171,316,486,5.58e-82,316,"9728",171,100,"Delphinus spp.","",104
"Delphinus delphis","saddleback dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|1278212944|gb|MF669495.1|",100,171,0,0,100,1,171,317,487,5.58e-82,316,"9728",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|1102132951|gb|KU991990.1|",100,171,0,0,100,1,171,166,336,5.58e-82,316,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|2532152272|gb|OR120193.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|2532152062|gb|OR120178.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|2532152034|gb|OR120176.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"9739",171,100,"Delphinus spp.","",104
"Delphinus delphis","saddleback dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|2499297179|emb|OX465349.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"9728",171,100,"Delphinus spp.","",104
"Delphinus delphis","saddleback dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|1878254276|gb|MT410915.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"9728",171,100,"Delphinus spp.","",104
"Delphinus capensis","long-beaked common dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|222839860|ref|NC_012061.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"103584",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468446|gb|KF570334.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468432|gb|KF570333.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468418|gb|KF570332.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468390|gb|KF570330.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468376|gb|KF570329.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468362|gb|KF570328.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468348|gb|KF570327.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468334|gb|KF570326.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468320|gb|KF570325.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468306|gb|KF570324.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468292|gb|KF570323.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468278|gb|KF570322.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468264|gb|KF570321.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468250|gb|KF570320.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468236|gb|KF570319.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468208|gb|KF570317.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468194|gb|KF570316.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|557468180|gb|KF570315.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Stenella coeruleoalba","striped dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|1878254378|gb|MT410956.1|",99.415,171,1,0,100,1,171,320,490,2.59e-80,311,"9737",171,100,"Delphinus spp.","",104
"Tursiops truncatus","common bottlenose dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|12700649|gb|AY012142.1|",99.415,171,1,0,100,1,171,246,416,2.59e-80,311,"9739",171,100,"Delphinus spp.","",104
"Stenella coeruleoalba","striped dolphin","ffff4e3651166c39b4c7ac9fe8010b796d1d9963","gi|577990|emb|X78168.1|",99.415,171,1,0,100,1,171,248,418,2.59e-80,311,"9737",171,100,"Delphinus spp.","",104
"Grampus griseus","Risso's dolphin","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2430244421|gb|OQ303886.1|",100,171,0,0,100,1,171,248,418,5.58e-82,316,"83653",171,100,"Grampus griseus","1",103
"Grampus griseus","Risso's dolphin","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2430244420|gb|OQ303885.1|",100,171,0,0,100,1,171,248,418,5.58e-82,316,"83653",171,100,"Grampus griseus","1",103
"Grampus griseus","Risso's dolphin","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2047271596|dbj|LC630882.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"83653",171,100,"Grampus griseus","1",103
"Grampus griseus","Risso's dolphin","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|223471661|ref|NC_012062.1|",100,171,0,0,100,1,171,320,490,5.58e-82,316,"83653",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532479|gb|ON652896.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532465|gb|ON652895.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532451|gb|ON652894.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532437|gb|ON652893.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532423|gb|ON652892.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532409|gb|ON652891.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532395|gb|ON652890.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532381|gb|ON652889.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532367|gb|ON652888.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532353|gb|ON652887.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532339|gb|ON652886.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532325|gb|ON652885.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532311|gb|ON652884.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532297|gb|ON652883.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532283|gb|ON652882.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532269|gb|ON652881.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532255|gb|ON652880.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2472532241|gb|ON652879.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Globicephala melas","long-finned pilot whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|2591887110|ref|NC_083222.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"9731",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|325511696|gb|JF289176.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Peponocephala electra","melon-headed whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|426405931|ref|NC_019589.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"103596",171,100,"Grampus griseus","1",103
"Pseudorca crassidens","false killer whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|325511668|gb|JF289174.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"82174",171,100,"Grampus griseus","1",103
"Pseudorca crassidens","false killer whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|325511654|gb|JF289173.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"82174",171,100,"Grampus griseus","1",103
"Globicephala melas","long-finned pilot whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|326370250|gb|JF339972.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"9731",171,100,"Grampus griseus","1",103
"Globicephala melas","long-finned pilot whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|294679529|gb|HM060334.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"9731",171,100,"Grampus griseus","1",103
"Pseudorca crassidens","false killer whale","690728fc03a14623b8bbf88d85348c47e24ba0aa","gi|426405763|ref|NC_019577.1|",98.246,171,3,0,100,1,171,320,490,5.62e-77,300,"82174",171,100,"Grampus griseus","1",103
"Ceratoscopelus townsendi","Ceratoscopelus townsendi","1e6ee3380a8bf057d35ea70cf5fb90207726ecdb","gi|2580283554|gb|OP057126.2|",100,172,0,0,100,1,172,317,488,1.56e-82,318,"875772",172,100,"Ceratoscopelus townsendi","1",98
"Ceratoscopelus warmingii | Ceratoscopelus townsendi","Ceratoscopelus warmingii;Ceratoscopelus townsendi","1e6ee3380a8bf057d35ea70cf5fb90207726ecdb","gi|985565314|dbj|LC026538.1|",100,172,0,0,100,1,172,1,172,1.56e-82,318,"123251;875772",172,100,"Ceratoscopelus townsendi","1",98
"Ceratoscopelus townsendi","Ceratoscopelus townsendi","1e6ee3380a8bf057d35ea70cf5fb90207726ecdb","gi|2491777431|gb|OQ846626.1|",100,172,0,0,100,1,172,1,172,1.56e-82,318,"875772",172,100,"Ceratoscopelus townsendi","1",98
"Ceratoscopelus townsendi","Ceratoscopelus townsendi","1e6ee3380a8bf057d35ea70cf5fb90207726ecdb","gi|1018242715|dbj|LC146355.1|",99.419,172,1,0,100,1,172,1,172,7.27e-81,313,"875772",172,100,"Ceratoscopelus townsendi","1",98
"Ceratoscopelus warmingii","Ceratoscopelus warmingii","1e6ee3380a8bf057d35ea70cf5fb90207726ecdb","gi|985565339|dbj|LC026563.1|",99.419,172,1,0,100,1,172,1,172,7.27e-81,313,"123251",172,100,"Ceratoscopelus townsendi","1",98
"Ceratoscopelus warmingii","Ceratoscopelus warmingii","1e6ee3380a8bf057d35ea70cf5fb90207726ecdb","gi|1018242735|dbj|LC146375.1|",98.837,172,2,0,100,1,172,1,172,3.38e-79,307,"123251",172,100,"Ceratoscopelus townsendi","1",98
"Ceratoscopelus warmingii","Ceratoscopelus warmingii","1e6ee3380a8bf057d35ea70cf5fb90207726ecdb","gi|2070655059|gb|MZ597984.1|",98.256,172,3,0,100,1,172,1,172,1.57e-77,302,"123251",172,100,"Ceratoscopelus townsendi","1",98
"Ceratoscopelus warmingii","Ceratoscopelus warmingii","1e6ee3380a8bf057d35ea70cf5fb90207726ecdb","gi|1918447644|dbj|LC579046.1|",98.256,172,3,0,100,1,172,1,172,1.57e-77,302,"123251",172,100,"Ceratoscopelus townsendi","1",98
