"Ssciname","scommname","qseqid","sseqid","pident","length","mismatch","gapopen","qcovus","qstart","qend","sstart","send","evalue","bitscore","staxids","qlen","qcovs","annotated_tax","pmatchsel"
"Oncorhynchus tshawytscha","Chinook salmon","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2305126393|gb|OL404930.1|",99.387,163,1,0,100,1,163,321,483,6.84e-76,296,"74940",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus tshawytscha","Chinook salmon","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2264236735|dbj|LC717563.1|",99.387,163,1,0,100,1,163,192,354,6.84e-76,296,"74940",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus tshawytscha","Chinook salmon","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|307640018|gb|HQ167665.1|",99.387,163,1,0,100,1,163,253,415,6.84e-76,296,"74940",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus tshawytscha","Chinook salmon","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|14647165|ref|NC_002980.1|",99.387,163,1,0,100,1,163,1307,1469,6.84e-76,296,"74940",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus tshawytscha","Chinook salmon","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2305126465|gb|OL457394.1|",98.773,163,2,0,100,1,163,321,483,3.18e-74,291,"74940",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus nerka","sockeye salmon","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|1585113455|gb|MH003639.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"8023",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus nerka","sockeye salmon","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2305126639|gb|OL806599.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"8023",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2305126522|gb|OL457427.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"72053",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2305126507|gb|OL457422.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"72053",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2305126493|gb|OL457420.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"72053",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus mykiss gairdneri","Oncorhynchus mykiss gairdneri","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2305126128|gb|OK336457.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"857570",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus mykiss newberrii","Great Basin redband trout","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2305125756|gb|OL339391.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"2978582",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus mykiss newberrii","Great Basin redband trout","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2305125728|gb|OL339390.1|",97.546,163,4,0,100,1,163,321,483,6.89e-71,279,"2978582",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus kawamurae","Oncorhynchus kawamurae","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2268201689|dbj|LC717968.1|",97.546,163,4,0,100,1,163,192,354,6.89e-71,279,"1278982",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus kawamurae","Oncorhynchus kawamurae","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|2268201688|dbj|LC717967.1|",97.546,163,4,0,100,1,163,192,354,6.89e-71,279,"1278982",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus nerka","sockeye salmon","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|118722289|ref|NC_008615.1|",97.546,163,4,0,100,1,163,1325,1487,6.89e-71,279,"8023",163,100,"Oncorhynchus tshawytscha","0.994"
"Oncorhynchus clarkii henshawi","Lahontan cutthroat trout","b47e7170bc86caf1dd33c495557e91621c8ede72","gi|62161280|ref|NC_006897.1|",97.546,163,4,0,100,1,163,1324,1486,6.89e-71,279,"72053",163,100,"Oncorhynchus tshawytscha","0.994"
"Sebastes hubbsi","Sebastes hubbsi","d87807e7299f47d8bbb05314553e9294847adda5","gi|884997118|ref|NC_027440.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"201703",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes taczanowskii","Sebastes taczanowskii","d87807e7299f47d8bbb05314553e9294847adda5","gi|884997104|ref|NC_027439.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"201709",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes cheni","Sebastes cheni","d87807e7299f47d8bbb05314553e9294847adda5","gi|2313944348|dbj|LC731313.1|",99.379,161,1,0,100,1,161,194,354,8.71e-75,292,"1738870",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes pachycephalus","Sebastes pachycephalus","d87807e7299f47d8bbb05314553e9294847adda5","gi|2307998592|dbj|LC729865.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"201706",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes joyneri","Sebastes joyneri","d87807e7299f47d8bbb05314553e9294847adda5","gi|2307998591|dbj|LC729864.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"160817",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes owstoni","Sebastes owstoni","d87807e7299f47d8bbb05314553e9294847adda5","gi|749111601|ref|NC_026191.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"160819",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes ventricosus","Sebastes ventricosus","d87807e7299f47d8bbb05314553e9294847adda5","gi|2300590394|dbj|LC728297.1|",99.379,161,1,0,100,1,161,194,354,8.71e-75,292,"1508065",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes melanops","black rockfish","d87807e7299f47d8bbb05314553e9294847adda5","gi|2192932794|ref|NC_060710.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"72085",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes pachycephalus","Sebastes pachycephalus","d87807e7299f47d8bbb05314553e9294847adda5","gi|575525211|gb|KF836442.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"201706",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes schlegelii","Schlegel's black rockfish","d87807e7299f47d8bbb05314553e9294847adda5","gi|2125675819|dbj|LC049853.2|",99.379,161,1,0,100,1,161,194,354,8.71e-75,292,"214486",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes inermis","Sebastes inermis","d87807e7299f47d8bbb05314553e9294847adda5","gi|584593629|ref|NC_023456.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"160818",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes pachycephalus","Sebastes pachycephalus","d87807e7299f47d8bbb05314553e9294847adda5","gi|2064684333|dbj|LC640020.1|",99.379,161,1,0,100,1,161,194,354,8.71e-75,292,"201706",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes pachycephalus","Sebastes pachycephalus","d87807e7299f47d8bbb05314553e9294847adda5","gi|2038422319|dbj|LC630824.1|",99.379,161,1,0,100,1,161,202,362,8.71e-75,292,"201706",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes elongatus","greenstriped rockfish","d87807e7299f47d8bbb05314553e9294847adda5","gi|2030285401|gb|MW630168.1|",99.379,161,1,0,100,1,161,256,416,8.71e-75,292,"72070",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes ventricosus","Sebastes ventricosus","d87807e7299f47d8bbb05314553e9294847adda5","gi|1983636118|dbj|LC605003.1|",99.379,161,1,0,100,1,161,214,374,8.71e-75,292,"1508065",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes oculatus","Patagonian redfish","d87807e7299f47d8bbb05314553e9294847adda5","gi|2018133224|ref|NC_053985.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"72091",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes wakiyai","Sebastes wakiyai","d87807e7299f47d8bbb05314553e9294847adda5","gi|1918447805|dbj|LC579207.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"2768245",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes baramenuke","Sebastes baramenuke","d87807e7299f47d8bbb05314553e9294847adda5","gi|1918447602|dbj|LC579004.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"214491",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes wakiyai","Sebastes wakiyai","d87807e7299f47d8bbb05314553e9294847adda5","gi|1918447601|dbj|LC579003.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"2768245",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Sebastes ruberrimus","yelloweye rockfish","d87807e7299f47d8bbb05314553e9294847adda5","gi|154940277|gb|EU008930.1|",99.379,161,1,0,100,1,161,323,483,8.71e-75,292,"72098",161,100,"Sebastes spp.  ||  Sebastes baramenuke | Sebastes cheni | Sebastes elongatus | Sebastes hubbsi | Sebastes inermis | Sebastes joyneri | Sebastes melanops | Sebastes oculatus | Sebastes owstoni | Sebastes pachycephalus | Sebastes ruberrimus | Sebastes schlegelii | Sebastes taczanowskii | Sebastes ventricosus | Sebastes wakiyai","0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994 | 0.994"
"Lycodapus mandibularis","pallid eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|985563767|dbj|LC104682.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"557350",161,100,"Lycodapus mandibularis","0.994"
"Lycodapus microchir","obdurate eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|985566686|dbj|LC069621.1|",98.758,161,2,0,100,1,161,8,168,4.05e-73,287,"1696856",161,100,"Lycodapus mandibularis","0.994"
"Lycodapus mandibularis","pallid eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|985563763|dbj|LC104678.1|",98.758,161,2,0,100,1,161,8,168,4.05e-73,287,"557350",161,100,"Lycodapus mandibularis","0.994"
"Lycodapus fierasfer","blackmouth eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|2491777352|gb|OQ846547.1|",97.516,161,4,0,100,1,161,8,168,8.77e-70,276,"433411",161,100,"Lycodapus mandibularis","0.994"
"Lycodapus microchir","obdurate eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|985563754|dbj|LC104669.1|",96.894,161,5,0,100,1,161,8,168,4.08e-68,270,"1696856",161,100,"Lycodapus mandibularis","0.994"
"Bothrocarina nigrocaudata","Bothrocarina nigrocaudata","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|985566695|dbj|LC069630.1|",96.835,158,5,0,98,1,158,8,165,1.9e-66,265,"512201",161,98,"Lycodapus mandibularis","0.994"
"Lycodapus parviceps","Lycodapus parviceps","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|985563766|dbj|LC104681.1|",96.835,158,5,0,98,1,158,8,165,1.9e-66,265,"1772030",161,98,"Lycodapus mandibularis","0.994"
"Lycodapus parviceps","Lycodapus parviceps","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|985563757|dbj|LC104672.1|",96.835,158,5,0,98,1,158,8,165,1.9e-66,265,"1772030",161,98,"Lycodapus mandibularis","0.994"
"Lyconema barbatum","Lyconema barbatum","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|2491777219|gb|OQ846414.1|",96.273,161,6,0,100,1,161,8,168,1.9e-66,265,"320593",161,100,"Lycodapus mandibularis","0.994"
"Lycodes vahlii","Vahl's eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|2333441089|gb|OP863204.1|",96.273,161,6,0,100,1,161,8,168,1.9e-66,265,"215424",161,100,"Lycodapus mandibularis","0.994"
"Lycodes vahlii","Vahl's eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|2333441080|gb|OP863200.1|",96.273,161,6,0,100,1,161,8,168,1.9e-66,265,"215424",161,100,"Lycodapus mandibularis","0.994"
"Lycodes vahlii","Vahl's eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|2333441077|gb|OP863199.1|",96.273,161,6,0,100,1,161,8,168,1.9e-66,265,"215424",161,100,"Lycodapus mandibularis","0.994"
"Lycodes vahlii","Vahl's eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|2028741880|gb|MW995362.1|",96.273,161,6,0,100,1,161,8,168,1.9e-66,265,"215424",161,100,"Lycodapus mandibularis","0.994"
"Lycodes vahlii","Vahl's eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|1896498905|gb|MT410895.1|",96.273,161,6,0,100,1,161,1289,1449,1.9e-66,265,"215424",161,100,"Lycodapus mandibularis","0.994"
"Lycodes terraenovae","Newfoundland eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|1209184846|dbj|LC278199.1|",95.652,161,7,0,100,1,161,8,168,8.83e-65,259,"215415",161,100,"Lycodapus mandibularis","0.994"
"Lycodes vahlii","Vahl's eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|1209184845|dbj|LC278198.1|",95.652,161,7,0,100,1,161,8,168,8.83e-65,259,"215424",161,100,"Lycodapus mandibularis","0.994"
"Lycodapus mandibularis","pallid eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|2491777276|gb|OQ846471.1|",95.652,161,7,0,100,1,161,8,168,8.83e-65,259,"557350",161,100,"Lycodapus mandibularis","0.994"
"Lycodes squamiventer","Lycodes squamiventer","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|2333441087|gb|OP863203.1|",95.652,161,7,0,100,1,161,8,168,8.83e-65,259,"2995744",161,100,"Lycodapus mandibularis","0.994"
"Lycodes paamiuti","Paamiut eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|2333441027|gb|OP863175.1|",95.652,161,7,0,100,1,161,8,168,8.83e-65,259,"215421",161,100,"Lycodapus mandibularis","0.994"
"Lycodes esmarkii","greater eelpout","e6dece99250b063a132473ce2b67e096eda3f3a5","gi|1918447753|dbj|LC579155.1|",95.031,161,8,0,100,1,161,8,168,4.11e-63,254,"215432",161,100,"Lycodapus mandibularis","0.994"
"Stenella coeruleoalba","striped dolphin","5a8ef37419e2f44ffebcf5bf62167538b9ce4362","gi|2504581148|emb|OX596403.1|",90.798,163,15,0,100,1,163,4821938,4822100,1.52e-52,219,"9737",163,100,"Undefined",""
"Lagenorhynchus albirostris","white-beaked dolphin","5a8ef37419e2f44ffebcf5bf62167538b9ce4362","gi|2472127459|emb|OX459090.1|",90.184,163,16,0,100,1,163,4935315,4935477,7.09e-51,213,"27610",163,100,"Undefined",""
"Hyperoodon ampullatus","northern bottlenose whale","5a8ef37419e2f44ffebcf5bf62167538b9ce4362","gi|2472109529|emb|OX457071.1|",90.184,163,15,1,100,1,163,73613251,73613090,2.55e-50,211,"48744",163,100,"Undefined",""
"Balaenoptera acutorostrata","minke whale","5a8ef37419e2f44ffebcf5bf62167538b9ce4362","gi|2499294724|emb|OX465368.1|",90.184,163,12,1,100,1,163,76301173,76301015,9.17e-50,209,"9767",163,100,"Undefined",""
"Orcinus orca","killer whale","5a8ef37419e2f44ffebcf5bf62167538b9ce4362","gi|2233304747|emb|OW443381.1|",91.27,126,11,0,77,38,163,16795985,16796110,1.2e-38,172,"9733",163,77,"Undefined",""
"Delphinus delphis","saddleback dolphin","5a8ef37419e2f44ffebcf5bf62167538b9ce4362","gi|2499297177|emb|OX465347.1|",91.736,121,10,0,74,38,158,17162671,17162791,1.56e-37,169,"9728",163,74,"Undefined",""
